university_id;program_id;course_start_date;students_number;university_name;university_created_date;program_title;program_category;faculty_id;faculty_info
110;291;23/08/2023;2048;Chan, Hill and Garcia;31/12/2023;Desenvolvimento de Blockchain;Tecnologia;;
179;796;15/06/2023;2684;Turner LLC;16/03/2021;Licenciatura em Sociologia Digital;Humanas;29; Faculdade de Gestão e Negócios Excelência 
175;558;10/08/2020;3404;Miller Inc;29/06/2024;Licenciatura em Letras Integrada;Humanas;149; Instituto Superior de Psicologia Aplicada do Amanhã 
279;911;26/09/2025;2990;Williams, White and Melton;06/04/2023;Artes em Audiovisual e Inovação;Artes e Design;;
354;569;21/11/2020;682;Fitzpatrick, Cervantes and Watkins;17/09/2024;Gestão de Services de Saúde Pública Aplicada;Saúde;;
3;643;16/01/2023;3933;Smith Ltd;20/02/2021;Artes em Publicidade Avançada;Artes e Design;;
451;62;21/12/2021;2237;Joyce-Hogan;04/09/2021;Artes em Animação Integrada;Artes e Design;;
74;107;16/03/2025;1984;Lewis-Hogan;29/05/2023;Análise de Redes Integrada;Tecnologia;52; Centro de Estudos de Logística Progresso 
246;40;04/02/2026;4519;Jones-Oliver;21/11/2025;Tecnologia em Psicologia Hospitalar Sustentável;Saúde;85; Centro de Estudos de Psicologia Aplicada Meta 
378;390;18/01/2023;4910;Ramirez LLC;30/06/2024;Estudos de Letras Moderna;Humanas;;
300;585;27/09/2025;3905;Kim and Sons;05/06/2025;Análise de Sistemas Embarcados Moderna;Tecnologia;;
143;294;06/06/2022;4421;Conway, Howell and Sanchez;19/01/2025;Gestão em Dados Aplicada;Tecnologia;77; Instituto Superior de Gastronomia União 
305;208;11/08/2024;4989;Benjamin, Ewing and Martinez;17/12/2022;Estudos de História Contemporânea Sustentável;Humanas;160; Centro de Estudos de Tecnologia da Informação Pioneiros 
57;259;31/01/2020;484;Harris and Sons;03/11/2021;Gestão de Empresas Sustentável;Negócios;94; Escola Superior de Música Progresso 
57;259;31/01/2020;484;Harris and Sons;03/11/2021;Gestão de Empresas Sustentável;Negócios;145; Escola Superior de Agronegócio Horizonte 
16;115;07/09/2024;4931;Hebert-Weeks;12/02/2023;Análise de Jogos Digitais Sustentável;Tecnologia;;
360;803;02/08/2024;3261;Stewart, Murray and Lee;19/02/2024;Ciências de Direito Civil Avançada;Humanas;;
214;922;08/08/2022;3267;Harrison-Garrison;24/05/2023;Gestão em Sistemas Embarcados Avançada;Tecnologia;;
266;351;05/12/2025;1370;Thompson, Jackson and Pineda;02/03/2022;Produção de Animação Aplicada;Artes e Design;;
131;234;30/01/2022;2662;Lee Group;20/04/2025;Bacharelado em Enfermagem Digital;Saúde;;
3;981;28/10/2025;4074;Smith Ltd;20/02/2021;Gestão de Agronegócio Avançada;Negócios;;
308;550;01/05/2021;1204;Snow, Foster and Gonzalez;15/10/2023;Bacharelado em Direito Civil Integrada;Humanas;36; Instituto Superior de Direito e Relações Internacionais Meta 
170;570;01/10/2022;3307;Garcia Ltd;17/02/2024;Tecnologia em Nutrição Aplicada;Saúde;44; Instituto Superior de Logística Horizonte 
367;563;11/04/2023;2461;Chandler PLC;04/11/2025;Gestão em Redes Estratégica;Tecnologia;101; Faculdade de Gastronomia Progresso 
31;981;09/05/2024;3714;Ruiz LLC;18/07/2021;Gestão de Agronegócio Avançada;Negócios;;
246;126;12/12/2024;2369;Jones-Oliver;21/11/2025;Bacharelado em Sociologia;Humanas;85; Centro de Estudos de Psicologia Aplicada Meta 
232;419;22/07/2021;1414;Lee, Alvarez and Davis;28/03/2022;Bacharelado em Psicologia Hospitalar Digital;Saúde;;
285;467;01/03/2024;1138;Gomez, Simmons and Coleman;08/01/2026;Produção de Fotografia e Inovação;Artes e Design;137; Centro de Estudos de Artes e Design do Amanhã 
26;760;01/12/2024;2586;Wood and Sons;02/02/2023;Sistemas de Inteligência Artificial Moderna;Tecnologia;161; Faculdade de Ciências Humanas Horizonte 
273;202;30/08/2022;966;Morrison-Nichols;30/04/2024;Ciências de Geografia Digital;Humanas;66; Faculdade de Educação Física União 
275;351;16/03/2025;2706;Bradshaw-Davis;09/03/2021;Produção de Animação Aplicada;Artes e Design;;
27;169;24/11/2022;1581;Rivera Ltd;27/07/2024;Gestão de Services de Saúde Pública Avançada;Saúde;;
439;924;01/01/2020;3119;Johns Inc;01/08/2025;Tecnologia em Saúde Pública Aplicada;Saúde;;
112;439;15/02/2025;4361;Mclean and Sons;02/05/2022;MBA em Projetos Moderna;Negócios;;
433;822;16/12/2020;1439;Dunn-Wells;08/04/2022;Design de Animação Integrada;Artes e Design;;
412;205;07/06/2022;2429;Reynolds Ltd;24/09/2023;Especialização em Saúde Pública Moderna;Saúde;;
25;642;03/09/2021;658;Mitchell and Sons;08/03/2021;Design de Audiovisual Digital;Artes e Design;12; Centro de Estudos de Astronomia Vanguarda 
237;956;20/04/2020;2333;Obrien and Sons;07/05/2025;Produção de Fotografia Digital;Artes e Design;;
198;775;30/08/2022;4011;Ferguson-Valdez;03/07/2022;Especialização em Fisioterapia;Saúde;188; Escola Superior de Engenharia e Arquitetura Vanguarda 
357;885;08/01/2020;702;Benson, Baldwin and Jones;10/04/2024;Estudos de Pedagogia Moderna;Humanas;;
81;667;15/01/2020;4442;Singleton Group;23/03/2023;MBA em Inovação Moderna;Negócios;;
423;759;28/09/2023;2191;Rangel LLC;26/03/2024;Especialização em Gerontologia Aplicada;Saúde;;
88;83;16/02/2021;1165;Campbell, Swanson and Powell;12/12/2024;Gestão em Blockchain Sustentável;Tecnologia;76; Centro de Estudos de Artes e Design Integração 
319;11;08/05/2024;2600;Turner, King and Fleming;10/09/2024;Artes em Moda Estratégica;Artes e Design;107; Instituto Superior de Direito e Relações Internacionais Vanguarda 
138;32;03/01/2021;1248;Sanchez-Chen;17/07/2022;Ciências de Pedagogia Avançada;Humanas;;
232;932;23/12/2023;1688;Lee, Alvarez and Davis;28/03/2022;Design de Moda Avançada;Artes e Design;;
304;281;07/10/2020;4320;Nichols, Thompson and Lewis;02/02/2023;Bacharelado em Enfermagem;Saúde;;
79;232;16/02/2025;1532;Armstrong, David and Johnson;02/10/2023;Gestão de Services de Biomedicina Digital;Saúde;;
270;909;11/02/2023;966;Liu PLC;06/09/2024;Desenvolvimento de TI Avançada;Tecnologia;113; Instituto Superior de Engenharia e Arquitetura Fronteiras 
217;552;20/06/2023;2315;Walls, Mora and Wilson;08/02/2023;Logística de Empresas;Negócios;127; Faculdade de Artes e Design União 
179;445;20/09/2021;3133;Turner LLC;16/03/2021;Especialização em Nutrição Digital;Saúde;29; Faculdade de Gestão e Negócios Excelência 
242;404;20/05/2023;1843;Robles-Dunn;11/02/2026;Produção de Audiovisual Digital;Artes e Design;;
131;548;19/11/2021;2876;Lee Group;20/04/2025;Gestão em Redes Digital;Tecnologia;;
448;431;02/09/2025;4303;Miller Inc;21/11/2024;Especialização em Radiologia Estratégica;Saúde;167; Centro de Estudos de Engenharia e Arquitetura União 
317;30;23/07/2021;710;Hernandez, Bauer and Dixon;26/02/2025;Estudos de Filosofia Avançada;Humanas;;
315;550;16/03/2023;3763;Strong-George;22/07/2024;Bacharelado em Direito Civil Integrada;Humanas;;
64;845;27/11/2021;2216;Riley and Sons;11/01/2024;Bacharelado em Gerontologia Sustentável;Saúde;;
351;931;06/09/2020;4756;Thornton-Dawson;06/06/2022;Produção de Interiores e Inovação;Artes e Design;19; Escola Superior de Engenharia e Arquitetura Fronteiras 
247;895;01/03/2022;3403;Olson and Sons;16/04/2022;Design de Publicidade Estratégica;Artes e Design;200; Escola Superior de Artes e Design Excelência 
45;284;25/05/2022;313;Ellis-Williams;09/05/2023;Gestão de Agronegócio Estratégica;Negócios;38; Centro de Estudos de Logística Horizonte 
348;522;07/04/2024;1300;Roberts-Larsen;15/06/2025;Consultoria em Marketing Digital;Negócios;;
343;881;24/03/2020;1916;Dunn Group;14/02/2025;MBA em Projetos;Negócios;;
151;843;25/05/2020;3088;Parker, Thomas and Holloway;06/09/2023;Administração de Finanças Sustentável;Negócios;35; Escola Superior de Gastronomia União 
151;843;25/05/2020;3088;Parker, Thomas and Holloway;06/09/2023;Administração de Finanças Sustentável;Negócios;100; Faculdade de Tecnologia da Informação Inovação 
207;351;18/04/2020;2126;Ortega, Hernandez and Davis;17/06/2022;Produção de Animação Aplicada;Artes e Design;106; Centro de Estudos de Tecnologia da Informação Fronteiras 
207;351;18/04/2020;2126;Ortega, Hernandez and Davis;17/06/2022;Produção de Animação Aplicada;Artes e Design;183; Centro de Estudos de Direito e Relações Internacionais Excelência 
401;531;14/11/2025;2773;Wilcox, Foster and Brown;25/12/2021;Análise de Software Estratégica;Tecnologia;;
479;814;15/04/2020;412;Stewart, Johnson and Ayala;25/04/2021;Engenharia de Redes Moderna;Tecnologia;;
51;983;18/04/2021;2598;Hahn-Green;01/02/2025;MBA em Recursos Humanos Estratégica;Negócios;;
452;102;02/08/2022;2178;Johnston PLC;18/03/2024;Gestão em Software Avançada;Tecnologia;;
396;339;11/06/2023;1325;Duran-Patel;23/01/2026;Análise de TI;Tecnologia;;
213;896;21/08/2020;4773;Good and Sons;15/11/2023;Ciências de Filosofia Integrada;Humanas;;
86;616;27/01/2023;4912;Jones and Sons;10/09/2023;Comunicação de Audiovisual e Inovação;Artes e Design;139; Faculdade de Música Progresso 
288;757;03/11/2025;1917;Rose-Burgess;26/03/2022;Produção de Interiores Aplicada;Artes e Design;;
456;704;20/01/2024;4079;Miller PLC;10/07/2023;Gestão de Services de Gerontologia Integrada;Saúde;168; Escola Superior de Artes e Design Pioneiros 
28;960;15/07/2025;2166;Trevino-Pham;09/02/2026;Consultoria em Projetos Integrada;Negócios;;
277;905;05/03/2024;2046;Bell-Ferguson;04/09/2023;Gestão de Comércio Exterior Avançada;Negócios;193; Faculdade de Gastronomia Inovação 
345;418;29/03/2024;4978;Ryan-Hartman;15/03/2025;Artes em Gráfico Integrada;Artes e Design;;
261;86;14/09/2025;3572;Nichols, Hendricks and Morton;10/01/2025;Comunicação de Fotografia Aplicada;Artes e Design;;
446;652;05/01/2021;3275;Dunlap, Mendez and Blackburn;18/02/2022;Design de Interiores Avançada;Artes e Design;59; Instituto Superior de Biociências do Amanhã 
446;652;05/01/2021;3275;Dunlap, Mendez and Blackburn;18/02/2022;Design de Interiores Avançada;Artes e Design;174; Centro de Estudos de Astronomia União 
420;835;06/06/2020;3778;Wolfe PLC;31/10/2024;Logística de Agronegócio Integrada;Negócios;10; Instituto Superior de Comunicação e Marketing Tradição 
420;835;06/06/2020;3778;Wolfe PLC;31/10/2024;Logística de Agronegócio Integrada;Negócios;74; Centro de Estudos de Gastronomia Luz do Conhecimento 
44;707;29/09/2023;1874;Hall-Jensen;14/10/2023;Comunicação de Animação Sustentável;Artes e Design;93; Faculdade de Astronomia Progresso 
252;812;15/05/2022;1036;Mccullough, Lopez and Jones;31/12/2025;Licenciatura em Filosofia Estratégica;Humanas;191; Faculdade de Gestão e Negócios União 
212;223;26/10/2021;772;Green Ltd;18/07/2023;Artes em Gráfico Aplicada;Artes e Design;;
121;991;30/03/2025;3180;Ferguson, Smith and Garza;17/08/2021;Desenvolvimento de Dados Integrada;Tecnologia;86; Instituto Superior de Direito e Relações Internacionais Excelência 
435;363;13/05/2024;3636;Harrington PLC;10/04/2021;Consultoria em Comércio Exterior;Negócios;88; Faculdade de Direito e Relações Internacionais Fronteiras 
435;327;27/03/2024;631;Harrington PLC;10/04/2021;Artes em Fotografia Digital;Artes e Design;88; Faculdade de Direito e Relações Internacionais Fronteiras 
225;190;26/03/2024;1467;Gutierrez, Allen and Alvarado;13/05/2025;Produção de Interiores Integrada;Artes e Design;;
311;823;14/05/2024;3745;Beasley, Gilmore and Cole;04/01/2023;Gestão em Software e Inovação;Tecnologia;58; Instituto Superior de Gastronomia Vanguarda 
165;765;08/08/2023;1325;Smith Group;28/10/2024;Logística de Finanças Aplicada;Negócios;25; Faculdade de Gestão e Negócios Vanguarda 
232;541;18/07/2023;3640;Lee, Alvarez and Davis;28/03/2022;Consultoria em Agronegócio Aplicada;Negócios;;
444;874;16/10/2022;3982;Mcmahon, Bonilla and Brooks;06/06/2023;Análise de Dados Estratégica;Tecnologia;;
5;880;21/04/2020;3443;Taylor-Bowers;06/06/2024;Gestão em Dados;Tecnologia;;
329;533;17/02/2021;598;Roberts, Gomez and Vasquez;16/01/2022;Especialização em Fisioterapia Integrada;Saúde;125; Instituto Superior de Ciências Humanas Inovação 
168;897;07/03/2022;596;Faulkner-Gomez;23/12/2025;Bacharelado em Nutrição Integrada;Saúde;;
68;65;27/05/2025;4680;Yang and Sons;01/09/2022;Especialização em Enfermagem Estratégica;Saúde;;
463;261;12/10/2022;3327;Morris Group;07/09/2023;Bacharelado em Pedagogia Digital;Humanas;;
11;50;02/05/2024;2384;Noble-Smith;25/11/2022;Análise de Jogos Digitais Estratégica;Tecnologia;;
395;110;07/02/2024;1300;Flores, Wright and Franklin;09/07/2024;Engenharia de Inteligência Artificial Estratégica;Tecnologia;34; Centro de Estudos de Gestão e Negócios Inovação 
90;117;18/01/2020;1269;Brooks-Ryan;12/08/2025;Gestão em Software Aplicada;Tecnologia;;
302;976;09/01/2022;747;Alexander Inc;20/10/2021;Logística de Marketing Digital Aplicada;Negócios;;
295;238;31/07/2024;2638;Bailey-Garcia;31/12/2023;Tecnologia em Enfermagem Avançada;Saúde;;
23;98;22/11/2025;1703;Sims, Bell and Hunter;15/02/2024;Análise de Jogos Digitais Moderna;Tecnologia;;
108;462;05/05/2022;1896;Fields-Lewis;16/01/2022;Gestão de Services de Enfermagem Digital;Saúde;;
243;822;28/04/2022;624;Eaton-Macdonald;06/07/2021;Design de Animação Integrada;Artes e Design;69; Faculdade de Gestão e Negócios Saber Vivo 
309;521;03/05/2020;808;Turner-Middleton;27/03/2025;Ciências de Pedagogia Digital;Humanas;;
254;77;03/09/2023;727;Bonilla, Guerra and Barnes;21/11/2024;Bacharelado em Pedagogia Estratégica;Humanas;;
433;934;28/10/2025;1260;Dunn-Wells;08/04/2022;Consultoria em Comércio Exterior Sustentável;Negócios;;
93;164;03/04/2023;4920;White Inc;14/04/2022;Tecnologia em Radiologia Avançada;Saúde;;
346;825;26/01/2021;1339;Rodriguez, West and Dyer;05/02/2025;Especialização em Enfermagem e Inovação;Saúde;;
146;393;17/06/2023;3124;Garcia Ltd;20/01/2023;Tecnologia em Fisioterapia Aplicada;Saúde;46; Centro de Estudos de Artes e Design Excelência 
146;393;17/06/2023;3124;Garcia Ltd;20/01/2023;Tecnologia em Fisioterapia Aplicada;Saúde;157; Faculdade de Astronomia Pioneiros 
280;888;18/01/2025;492;Quinn Inc;12/01/2023;Comunicação de Fotografia Digital;Artes e Design;;
199;383;09/12/2025;1679;Smith PLC;16/01/2023;Consultoria em Agronegócio Avançada;Negócios;;
389;506;16/08/2022;1578;Anderson LLC;30/08/2024;Sistemas de TI Estratégica;Tecnologia;;
147;543;29/12/2021;4789;Howell LLC;03/08/2023;Artes em Gráfico Sustentável;Artes e Design;;
492;735;26/04/2021;3554;Gomez Group;30/11/2024;Especialização em Enfermagem Aplicada;Saúde;;
312;974;13/09/2021;1638;Curry, Morris and Perez;28/10/2023;Análise de Redes Avançada;Tecnologia;23; Faculdade de Gestão e Negócios Meta 
185;594;23/06/2025;2084;Williams Ltd;19/02/2024;Desenvolvimento de Inteligência Artificial Sustentável;Tecnologia;15; Faculdade de Astronomia Tradição 
185;594;23/06/2025;2084;Williams Ltd;19/02/2024;Desenvolvimento de Inteligência Artificial Sustentável;Tecnologia;96; Faculdade de Gastronomia do Amanhã 
185;594;23/06/2025;2084;Williams Ltd;19/02/2024;Desenvolvimento de Inteligência Artificial Sustentável;Tecnologia;180; Escola Superior de Psicologia Aplicada Saber Vivo 
222;235;04/07/2023;1135;Stafford-Rodgers;29/07/2021;Engenharia de Nuvem Estratégica;Tecnologia;;
258;820;18/10/2024;1400;Obrien PLC;26/08/2021;Comunicação de Multimídia Integrada;Artes e Design;;
173;224;19/05/2021;3023;Petersen Ltd;15/04/2022;Administração de Finanças Integrada;Negócios;;
250;622;26/11/2020;3859;Evans-Morales;06/08/2023;Sistemas de Software Digital;Tecnologia;6; Faculdade de Educação Física Fronteiras 
235;903;17/09/2020;2751;Turner Ltd;11/04/2023;Especialização em Radiologia e Inovação;Saúde;;
106;872;28/10/2020;1559;Holt-Howell;29/05/2024;Consultoria em Marketing Digital Sustentável;Negócios;4; Centro de Estudos de Comunicação e Marketing Tradição 
212;289;17/01/2025;4615;Green Ltd;18/07/2023;Produção de Animação Moderna;Artes e Design;;
328;177;21/05/2025;627;Mcconnell, Carter and Valdez;31/12/2022;Tecnologia em Saúde Pública e Inovação;Saúde;;
457;840;16/07/2025;1270;Young-Scott;13/12/2022;Bacharelado em Relações Internacionais Avançada;Humanas;;
124;684;31/10/2025;1627;Scott LLC;26/04/2023;Gestão de Services de Saúde Pública;Saúde;21; Faculdade de Música Saber Vivo 
494;179;08/11/2024;4853;Riggs Group;16/08/2022;Comunicação de Animação;Artes e Design;;
259;950;23/11/2020;420;Santos-Harding;08/12/2022;Ciências de Letras e Inovação;Humanas;80; Escola Superior de Astronomia Inovação 
259;950;23/11/2020;420;Santos-Harding;08/12/2022;Ciências de Letras e Inovação;Humanas;92; Escola Superior de Tecnologia da Informação Integração 
27;592;02/05/2022;234;Rivera Ltd;27/07/2024;Comunicação de Multimídia;Artes e Design;;
428;737;15/01/2021;4495;Franklin and Sons;17/06/2021;Estudos de Geografia Aplicada;Humanas;;
425;551;16/10/2023;4498;Ramos-Barnes;04/06/2022;Tecnologia em Saúde Pública Digital;Saúde;5; Instituto Superior de Artes e Design do Amanhã 
213;216;29/07/2025;1652;Good and Sons;15/11/2023;Sistemas de Cibersegurança Estratégica;Tecnologia;;
217;474;26/06/2020;377;Walls, Mora and Wilson;08/02/2023;Sistemas de Jogos Digitais e Inovação;Tecnologia;127; Faculdade de Artes e Design União 
126;564;29/12/2023;4966;Smith Inc;29/01/2022;Gestão de Finanças Aplicada;Negócios;;
189;106;30/08/2021;4848;Joseph-Nelson;20/02/2025;Estudos de Direito Civil Aplicada;Humanas;11; Instituto Superior de Direito e Relações Internacionais Fronteiras 
189;106;30/08/2021;4848;Joseph-Nelson;20/02/2025;Estudos de Direito Civil Aplicada;Humanas;18; Faculdade de Gastronomia Vanguarda 
54;474;20/10/2025;2453;Shepard PLC;17/11/2023;Sistemas de Jogos Digitais e Inovação;Tecnologia;;
117;149;23/11/2022;2370;Edwards, Cooke and Bowers;13/11/2023;Bacharelado em Fisioterapia Sustentável;Saúde;158; Escola Superior de Direito e Relações Internacionais Meta 
366;833;04/03/2023;3114;Reyes-Levy;23/10/2025;Estudos de História Contemporânea Estratégica;Humanas;;
454;805;18/03/2022;3003;Alvarez-Phillips;01/09/2022;Engenharia de Redes;Tecnologia;;
353;617;10/03/2021;4386;Dorsey, Garner and Huffman;05/10/2021;Tecnologia em Fisioterapia e Inovação;Saúde;;
130;817;07/09/2024;2870;Malone-Navarro;03/06/2025;MBA em Marketing Digital Sustentável;Negócios;;
120;162;06/11/2024;152;Howard, Ford and Brooks;17/11/2025;Bacharelado em Enfermagem Sustentável;Saúde;;
284;394;24/08/2024;4706;Farrell PLC;18/07/2023;Administração de Comércio Exterior Digital;Negócios;;
410;357;05/03/2024;2562;Martinez, Perez and Briggs;16/08/2025;Produção de Audiovisual e Inovação;Artes e Design;;
183;967;03/05/2022;2109;Mccarthy Group;21/12/2022;Ciências de Filosofia Aplicada;Humanas;43; Instituto Superior de Comunicação e Marketing Horizonte 
183;967;03/05/2022;2109;Mccarthy Group;21/12/2022;Ciências de Filosofia Aplicada;Humanas;57; Escola Superior de Ciências Médicas Horizonte 
